Fuel Type Code,State,Latitude,Longitude,Country
CNG,AR,35.362213,-94.375338,US
CNG,MA,42.37470554648250,-71.02654861,US
CNG,MA,42.393167,-71.064352,US
CNG,NY,40.718037,-73.932309,US
CNG,NY,40.8441883,-73.8615724,US
CNG,NY,40.979001,-73.693048,US
CNG,IN,39.736169,-86.161743,US
CNG,WY,41.135848,-104.830233,US
CNG,NM,35.65758,-105.993406,US
CNG,KS,38.966292,-94.715917,US
CNG,KS,39.058754,-95.667854,US
CNG,TX,32.817883,-96.988716,US
CNG,TX,32.76662,-96.807086,US
CNG,TX,32.89683,-96.68401,US
CNG,UT,40.764976,-111.922291,US
CNG,UT,41.734633,-111.861488,US
CNG,UT,39.586805,-110.813433,US
CNG,UT,38.786621,-112.084147,US
CNG,CO,39.407087,-104.872002,US
CNG,CO,39.8379,-104.7085,US
CNG,NY,42.667569,-73.739345,US
CNG,OR,44.9224565,-123.003936,US
CNG,OK,35.406042,-97.503367,US
CNG,OK,34.185103,-97.107574,US
CNG,OK,36.393246,-97.942055,US
CNG,OK,36.13876,-95.911286,US
CNG,OK,35.740689,-95.396141,US
CNG,OK,36.730008,-97.093765,US
CNG,OK,35.346744,-96.930096,US
CNG,PA,40.080572,-75.252389,US
CNG,CA,39.20062,-121.062126,US
CNG,CA,36.969267,-121.999295,US
CNG,CA,35.317617,-119.039048,US
CNG,CA,36.72136,-119.761165,US
CNG,CA,36.67217,-121.641106,US
CNG,CA,37.51689164917230,-122.2624653,US
CNG,CA,37.956072,-122.028697,US
CNG,CA,37.642339,-122.117821,US
CNG,CA,37.916909,-122.344036,US
CNG,CA,37.951236,-122.499682,US
CNG,CA,37.335646,-122.021398,US
CNG,CA,37.990624,-121.283787,US
CNG,CA,38.428592,-122.766929,US
CNG,CA,38.888863,-121.074465,US
CNG,CA,38.545155,-121.731878,US
CNG,CA,38.52681700136840,-121.3904188,US
CNG,FL,30.633284,-87.041286,US
CNG,SC,34.829494,-82.310005,US
CNG,NC,35.860856,-78.594331,US
CNG,CA,32.631042,-117.057953,US
CNG,CA,33.13411446156780,-117.3323437,US
CNG,CA,32.978339,-117.034924,US
CNG,CA,32.876295,-117.166362,US
CNG,CA,33.862772,-117.234706,US
CNG,CA,34.030601,-118.465876,US
CNG,CA,34.025657,-118.031019,US
CNG,CA,33.968221,-118.109093,US
CNG,CA,33.758315,-118.293979,US
CNG,CA,34.209219,-118.496403,US
CNG,CA,34.091688,-117.87986,US
CNG,CA,34.23701978,-118.5977594,US
CNG,CA,33.778966,-118.007908,US
CNG,CA,33.676026,-117.764558,US
CNG,CA,34.191405,-119.161215,US
CNG,NV,36.220567,-115.125553,US
CNG,VA,36.864044,-76.217318,US
CNG,VA,37.083023,-76.463112,US
CNG,TN,35.166531,-89.972823,US
CNG,CA,33.941383,-118.377866,US
CNG,OK,35.602719,-95.962047,US
CNG,CA,39.710548,-121.812671,US
CNG,CA,38.3509,-121.977342,US
CNG,CA,33.714919,-116.211564,US
CNG,CA,33.932994,-118.119479,US
CNG,CA,33.801121,-117.889388,US
CNG,CA,33.899899,-118.207088,US
CNG,CA,34.047068,-117.634077,US
CNG,CA,33.823151,-116.508135,US
E85,SD,44.904113,-97.130798,US
E85,SD,44.00769,-97.146785,US
E85,IA,41.227917,-95.853279,US
E85,MO,38.588189,-92.255887,US
E85,SD,44.103769,-103.14969,US
ELEC,CA,34.040539,-118.271387,US
E85,MN,44.18791,-94.012676,US
ELEC,CA,32.89947,-117.243,US
ELEC,CA,34.221665,-118.468371,US
ELEC,CA,33.909914,-117.459053,US
ELEC,CA,34.14762,-118.147111,US
ELEC,CA,34.145138,-118.152655,US
ELEC,CA,34.145119,-118.150133,US
ELEC,CA,34.118433,-118.149597,US
CNG,CA,34.042311,-117.584572,US
CNG,CA,36.169487,-119.338155,US
E85,MN,44.066369,-92.503307,US
CNG,OK,36.023112,-95.786303,US
E85,MN,44.974073,-93.251026,US
CNG,CT,41.527246,-72.064419,US
ELEC,CA,33.7637,-118.192,US
ELEC,CA,33.94325,-118.403342,US
ELEC,CA,34.238716,-118.554686,US
ELEC,CA,34.07122,-117.575,US
ELEC,CA,34.228315,-119.170865,US
ELEC,CA,33.824004,-116.543589,US
ELEC,CA,34.0189,-117.38,US
ELEC,CA,38.69005,-121.58889,US
ELEC,CA,34.017081,-118.44704,US
ELEC,CA,34.010021,-118.49583,US
ELEC,CA,34.156407,-118.438965,US
ELEC,CA,34.13722,-118.35835,US
ELEC,CA,33.94756,-118.153806,US
ELEC,CA,37.80619,-122.4152,US
ELEC,CA,38.599693,-121.427045,US
CNG,TX,32.723948,-96.893853,US
CNG,OK,35.225601,-97.458827,US
CNG,OK,34.707522,-97.242035,US
CNG,OK,35.7140876,-96.7681766,US
CNG,OK,35.993424,-96.127984,US
CNG,CA,34.508713,-117.332343,US
CNG,CA,33.691565,-117.939438,US
CNG,CA,33.954901,-118.045014,US
CNG,CA,34.421443,-119.684178,US
CNG,CA,35.75191,-119.240762,US
E85,MO,38.549973,-92.149117,US
E85,ND,46.823993,-100.774849,US
LPG,TX,35.267353,-101.885391,US
LPG,ME,46.842162,-68.009825,US
LPG,CT,41.082789,-73.429554,US
LPG,NJ,40.782618,-74.232109,US
LPG,NJ,40.875277,-74.070034,US
LPG,NY,41.651953,-74.672938,US
LPG,NY,42.8601082,-78.85922573,US
LPG,PA,40.57222,-76.64772,US
LPG,MD,38.71499248848760,-75.78760697,US
LPG,VA,37.419674,-77.501414,US
LPG,NC,34.99191447235950,-78.3531989,US
LPG,GA,34.231469,-84.855059,US
LPG,GA,33.330208,-84.696877,US
LPG,GA,33.795583,-84.416951,US
LPG,GA,34.25143680939100,-83.89017841,US
LPG,FL,29.81560949495180,-82.60430327,US
LPG,FL,30.314705,-81.576634,US
LPG,FL,28.568905,-81.232029,US
LPG,AL,33.64207941993190,-85.82846608,US
LPG,AL,33.921589,-85.620314,US
LPG,AL,33.136025,-85.362562,US
LPG,AL,33.33152793,-85.47636822,US
LPG,AL,32.613832,-85.371078,US
LPG,MS,33.44524,-88.84445,US
LPG,MS,31.730092,-89.428718,US
LPG,MS,32.332444,-89.153519,US
LPG,MS,32.044212,-88.728494,US
LPG,MS,31.66465233611500,-88.62882024,US
LPG,MS,30.387011,-89.092705,US
LPG,MS,31.125255,-90.105773,US
LPG,KY,36.96700673178480,-86.47675714,US
LPG,OH,40.28805210000000,-84.1853395,US
LPG,OH,39.801785,-84.119562,US
LPG,IN,41.703187,-85.999989,US
LPG,MI,43.612859,-84.786743,US
LPG,MI,43.40755,-84.914344,US
LPG,MI,42.08426579137220,-86.10764249,US
LPG,IA,43.184578,-95.854432,US
LPG,IA,41.016931,-95.233166,US
LPG,WI,43.951709,-89.818179,US
LPG,WI,43.45333162313360,-88.8059429,US
LPG,WI,44.991768,-92.546966,US
LPG,WI,45.32144921347730,-92.6848172,US
LPG,WI,44.655065,-90.184604,US
LPG,WI,46.578846,-90.906851,US
LPG,WI,45.511284,-91.740166,US
LPG,MN,45.026438,-93.283182,US
LPG,MN,45.590137,-95.917661,US
LPG,SD,45.21913,-96.64383,US
LPG,SD,43.79740424396750,-99.33840507,US
LPG,SD,44.36473,-98.22608,US
LPG,SD,45.007628,-101.245195,US
LPG,ND,46.923661,-98.015913,US
LPG,ND,48.79187310763950,-97.64301965,US
LPG,MT,45.672305,-108.761506,US
LPG,MT,46.397091,-112.735401,US
LPG,MT,48.509598,-111.864547,US
LPG,MT,48.363671,-107.878595,US
LPG,IL,40.61440510357650,-88.1762632,US
LPG,IL,41.200666,-90.74496,US
LPG,IL,38.610698,-89.534246,US
LPG,IL,38.315898,-88.971133,US
LPG,IL,37.738458,-89.215318,US
LPG,MO,39.524082,-94.774737,US
LPG,MO,39.793464,-93.543136,US
LPG,KS,39.837643,-97.630972,US
LPG,KS,37.055362,-97.029938,US
LPG,KS,38.08675126,-97.34512834,US
LPG,KS,38.849542,-97.612219,US
LPG,KS,38.053947,-97.911312,US
LPG,KS,37.019411,-100.919019,US
LPG,NE,41.0376048,-96.3589001,US
LPG,NE,40.774991,-99.732302,US
LPG,NE,40.582081,-98.360124,US
LPG,NE,40.05967708751020,-101.5335446,US
LPG,LA,32.155722,-91.713832,US
LPG,AR,35.240358,-91.690837,US
LPG,AR,36.280519,-90.949528,US
LPG,OK,35.376575,-97.441963,US
LPG,OK,35.421938,-99.288447,US
LPG,OK,36.084812,-97.051949,US
LPG,OK,35.78670680812010,-95.40199027,US
LPG,TX,32.684726,-96.73629,US
LPG,TX,33.72109484294470,-95.54979991,US
LPG,TX,33.095005,-94.226198,US
LPG,TX,32.182469,-95.345249,US
LPG,TX,31.702799,-95.719888,US
LPG,TX,32.961542,-97.677806,US
LPG,TX,32.570292,-97.3177,US
LPG,TX,33.57919392270080,-97.81640408,US
LPG,TX,33.642159,-97.16037,US
LPG,TX,30.66941419231350,-96.9802061,US
LPG,TX,32.01637081,-97.13034854,US
LPG,TX,31.535157,-97.119669,US
LPG,TX,31.85732347958390,-99.40661207,US
LPG,TX,31.568255,-100.570259,US
LPG,TX,29.290569,-95.734392,US
LPG,TX,30.92874260460270,-95.95660679,US
LPG,TX,27.995178,-97.544281,US
LPG,TX,30.25599,-98.890452,US
LPG,TX,29.226503,-99.758699,US
LPG,TX,35.675527,-101.579864,US
LPG,TX,34.232828,-102.721077,US
LPG,TX,33.449133,-101.650477,US
LPG,TX,32.774736,-99.89629,US
LPG,CO,39.81266058734700,-104.9960955,US
LPG,CO,39.462523,-105.400158,US
LPG,CO,38.951592,-105.157543,US
LPG,CO,38.836518,-104.76244,US
LPG,CO,38.13086056711890,-104.0226081,US
LPG,CO,38.095652,-102.619371,US
LPG,WY,43.846907,-104.268992,US
LPG,ID,45.175768,-113.893493,US
LPG,ID,46.436217,-116.964332,US
LPG,NM,35.094774,-106.272415,US
LPG,NM,35.638489,-106.018234,US
LPG,NM,32.28182,-107.76164,US
LPG,NM,32.965796,-103.344952,US
LPG,NM,32.946921,-105.96894,US
LPG,CA,33.615471,-117.7076,US
LPG,CA,33.778977,-118.001197,US
LPG,CA,36.33042928891790,-119.2785736,US
LPG,CA,37.475136,-121.131276,US
LPG,CA,38.00326,-122.048376,US
LPG,CA,38.236513,-122.629384,US
LPG,CA,39.514701,-122.194928,US
LPG,WA,48.461001,-122.335019,US
LPG,WA,48.291006,-122.657044,US
LPG,WA,48.360131,-120.117777,US
LPG,WA,46.579372,-120.458565,US
LPG,WA,46.252991,-119.881263,US
LPG,MA,41.7571537,-70.9465365,US
LPG,NC,35.461332,-79.147062,US
LPG,GA,33.560932,-85.225441,US
LPG,GA,33.01729,-85.098307,US
LPG,FL,30.460683,-87.295092,US
LPG,AL,30.697377,-88.22662,US
LPG,TN,36.3486529,-82.2143018,US
LPG,MS,32.005806,-90.342199,US
LPG,KS,39.050218,-94.640583,US
LPG,TX,32.77585,-97.053607,US
LPG,TX,29.3522,-98.464639,US
LPG,TX,29.410891,-100.904233,US
LPG,TX,35.526296,-100.972708,US
LPG,CO,39.735897,-105.060692,US
LPG,CA,33.865219,-117.875765,US
LPG,CA,34.721923,-118.140984,US
LPG,CA,37.350869,-119.641645,US
LPG,CA,36.696968,-119.783754,US
LPG,CA,37.286649,-121.844374,US
LPG,WA,48.111625,-122.186364,US
LPG,GA,34.876234,-84.309163,US
LPG,SC,33.914126,-81.5314408,US
LPG,FL,26.93799599442990,-80.09421653,US
LPG,MI,43.050163,-83.111736,US
LPG,IA,41.62969181192850,-91.57215078,US
LPG,MN,46.18898886311910,-92.7807639,US
LPG,MN,44.623582,-93.753637,US
LPG,ND,47.154867,-100.79075,US
LPG,IL,42.371222,-89.032441,US
LPG,KS,39.347914,-101.055265,US
LPG,OK,35.5468031,-97.5147226,US
LPG,TX,29.85035,-95.52508,US
LPG,NM,35.582444,-105.218364,US
LPG,AZ,34.13307941990090,-109.2807489,US
LPG,NM,34.34325820822940,-108.5081267,US
LPG,NM,33.3264625,-105.6196533,US
LPG,CA,40.71896,-122.928227,US
LPG,WA,48.845847,-122.574109,US
LPG,WI,45.984409,-89.529054,US
LPG,MT,45.228358,-112.62784,US
LPG,NV,40.835661,-115.752194,US
LPG,SD,44.077086,-103.183857,US
LPG,WI,44.89698059887580,-87.88160905,US
LPG,IL,39.279495,-89.888411,US
LPG,KS,39.118833,-98.693971,US
LPG,CA,33.726848,-117.833643,US
LPG,UT,41.711475,-112.187957,US
LPG,OR,45.225424,-123.184738,US
LPG,KS,37.522545,-95.270816,US
LPG,KS,39.812503,-98.56008,US
LPG,KS,39.449274,-98.695114,US
LPG,MI,45.9914557,-86.0175803,US
LPG,MI,44.98232335448400,-85.71974566,US
LPG,MI,43.341221,-83.08423,US
LPG,MI,46.30391259069000,-85.46931441,US
LPG,RI,41.517681,-71.305281,US
LPG,MA,41.8029293,-70.7709222,US
LPG,OK,36.725918,-102.482411,US
LPG,NM,35.144611,-107.872896,US
LPG,NM,35.018839,-106.084812,US
LPG,NM,35.57515776971770,-108.7575023,US
LPG,NM,32.95296195606620,-107.3122785,US
LPG,NM,32.033972,-106.409135,US
LPG,NM,32.387567,-104.221634,US
LPG,NM,32.960426,-105.975998,US
LPG,AZ,34.09329711000560,-111.3546202,US
LPG,MI,44.73801627672560,-85.60599435,US
LPG,MI,44.59478339901590,-86.10021259,US
LPG,MO,39.684059,-91.397578,US
LPG,MO,37.084163,-94.486526,US
LPG,TX,31.909546,-106.402658,US
LPG,CA,36.69898308269770,-121.6515856,US
LPG,CA,36.323778,-119.627095,US
LPG,WA,48.11959,-122.172864,US
E85,MN,45.036651,-93.246789,US
E85,MN,44.851239,-93.287848,US
LPG,SC,33.008394,-80.087471,US
LPG,SC,33.655139,-81.895527,US
LPG,AL,34.773256,-86.571778,US
LPG,MS,33.17851828015300,-90.4911591,US
LPG,IA,41.641484,-93.599077,US
LPG,SD,44.37086,-100.36133,US
LPG,ND,47.64444890000000,-99.6342842,US
LPG,MT,47.61482608107660,-111.9834887,US
LPG,MO,38.34993168492750,-92.55726783,US
LPG,TX,33.594606,-98.62551,US
LPG,CO,39.262677,-103.691055,US
LPG,UT,40.55255,-112.296188,US
LPG,OR,42.404792,-122.855072,US
LPG,WA,48.948679,-122.451035,US
LPG,OH,40.05948,-82.93631,US
LPG,WA,48.416026,-119.510665,US
LPG,TN,35.13176278041650,-84.88124577,US
LPG,KS,37.040049,-95.598724,US
LPG,KS,39.718307,-96.416974,US
LPG,KS,39.008232,-95.234062,US
LPG,KS,39.784439,-98.21112,US
LPG,KS,37.480644,-100.852907,US
LPG,MI,43.953371,-86.412936,US
LPG,NM,36.73786274012630,-105.5958522,US
LPG,NM,36.36671572340700,-105.5992922,US
LPG,NM,33.132869,-107.246225,US
LPG,NM,32.967399,-103.340593,US
LPG,MO,37.92224504960850,-92.2588687,US
LPG,MO,36.79851495530520,-89.95010995,US
LPG,MO,38.34409,-92.562059,US
LPG,MO,38.632992,-91.065547,US
LPG,MO,37.825324,-92.140219,US
LPG,CA,37.636804,-122.054223,US
LPG,CA,36.950158,-120.04964,US
LPG,NV,41.105285,-114.973815,US
LPG,NV,40.75121,-115.629484,US
LPG,OK,36.353369,-95.584167,US
CNG,OR,42.36317,-122.85563,US
CNG,MA,42.629512,-71.270846,US
CNG,MA,42.43985879899110,-71.25700523,US
CNG,NY,40.940028,-72.652774,US
CNG,NY,40.64421,-73.70555,US
CNG,CA,34.53939073408300,-117.2961996,US
E85,MN,45.325268,-95.580093,US
E85,MN,45.314149,-95.597034,US
E85,MN,43.678937,-92.980113,US
E85,MN,45.15281,-93.272259,US
E85,MN,45.074958,-93.287884,US
E85,MN,44.962858,-93.03913,US
E85,MN,44.95859,-93.166635,US
E85,MN,44.798999,-93.521407,US
E85,MN,44.807343,-93.351905,US
E85,MN,44.843646,-93.123553,US
LPG,AZ,33.41283990898070,-111.5629469,US
LPG,AZ,32.22244795063470,-109.8732727,US
E85,MN,45.452715,-95.004701,US
E85,MN,43.640938,-96.213763,US
LPG,AZ,35.262199,-112.183952,US
LPG,MA,42.181436,-72.578149,US
LPG,MA,42.11222,-72.711945,US
LPG,MA,42.138924,-72.514322,US
LPG,MA,42.273408,-71.770978,US
LPG,MA,42.198516,-71.186058,US
LPG,MA,42.246005,-70.938866,US
LPG,MA,41.665121,-70.301508,US
LPG,MA,41.951997,-71.272318,US
LPG,MA,41.9809283,-71.3303894,US
LPG,RI,41.70186,-71.399194,US
LPG,NH,42.704754,-71.440475,US
LPG,NH,43.014822,-71.451746,US
LPG,NH,42.925895,-72.271093,US
LPG,NH,43.066864,-70.776968,US
LPG,ME,43.50786,-70.436456,US
LPG,CT,41.808283,-72.517301,US
LPG,CT,41.760859,-72.701571,US
LPG,CT,41.724095,-72.723925,US
LPG,CT,41.795556,-72.664135,US
LPG,CT,41.719475,-72.27642,US
LPG,CT,41.53435071528260,-72.7941917,US
LPG,CT,41.314402,-72.936439,US
LPG,CT,41.550273,-73.013511,US
LPG,CT,41.391202,-73.458418,US
LPG,NJ,40.739785,-74.063833,US
LPG,NJ,40.44863757744280,-74.39721354,US
LPG,NY,40.658112,-73.634055,US
LPG,NY,40.851029,-73.160001,US
LPG,PA,40.526297,-80.211333,US
LPG,PA,40.516269,-79.954447,US
LPG,PA,40.445502,-79.714419,US
LPG,PA,40.341375,-79.964158,US
LPG,PA,40.516645,-80.004231,US
LPG,PA,40.199432,-80.205843,US
LPG,PA,42.153379,-79.989521,US
LPG,PA,40.499992,-78.389966,US
LPG,PA,40.842963,-77.796133,US
LPG,PA,40.320352,-76.791595,US
LPG,PA,39.9229631,-77.6015608,US
LPG,PA,39.838748,-77.210873,US
LPG,PA,41.243146,-76.994371,US
LPG,PA,40.625824,-75.433108,US
LPG,PA,41.412464,-75.672469,US
LPG,PA,41.242985,-75.846392,US
LPG,PA,40.273609,-75.259772,US
LPG,PA,40.113251,-75.170627,US
LPG,PA,39.957666,-75.218648,US
LPG,PA,40.014249,-75.126333,US
LPG,PA,39.982914,-75.241167,US
LPG,PA,40.052496,-75.051064,US
LPG,PA,40.123137,-75.360946,US
LPG,PA,40.360391,-75.926808,US
LPG,VA,38.769923,-77.452272,US
LPG,MD,38.838171,-76.940476,US
LPG,MD,38.95201,-76.969553,US
LPG,MD,39.34799,-76.692348,US
LPG,MD,39.288452,-76.728821,US
LPG,MD,39.261297,-76.658173,US
LPG,MD,39.68898,-77.734904,US
LPG,VA,37.556486,-77.454863,US
LPG,VA,37.503362,-77.475459,US
LPG,VA,37.577444,-77.489022,US
LPG,VA,36.789566,-76.238445,US
LPG,VA,36.844557,-76.148369,US
LPG,VA,37.13884,-76.546967,US
LPG,VA,37.042846,-76.379056,US
LPG,VA,36.808964,-76.367622,US
LPG,VA,37.197927,-77.377395,US
LPG,VA,37.2955311,-79.937022,US
LPG,VA,37.304957,-79.977533,US
LPG,VA,37.29681,-80.009044,US
LPG,VA,36.594923,-79.411721,US
LPG,WV,39.244688,-81.552899,US
LPG,WV,39.266674,-80.28085,US
LPG,NC,36.0634315,-79.8054946,US
LPG,NC,35.72547,-78.64714,US
LPG,NC,35.820809,-78.593763,US
LPG,NC,35.25632,-81.111668,US
LPG,NC,35.579606,-82.518149,US
LPG,SC,33.982017,-81.109128,US
LPG,SC,34.047211,-81.104319,US
LPG,SC,34.084679,-80.935507,US
LPG,SC,34.972942,-81.938369,US
LPG,SC,32.908145,-80.024339,US
LPG,SC,34.202036,-79.769085,US
LPG,GA,33.749436,-84.22583,US
LPG,GA,33.82487238075240,-84.48800949,US
LPG,GA,33.79028,-84.230988,US
LPG,GA,33.904974,-84.204327,US
LPG,GA,33.936021,-84.12031,US
LPG,GA,33.557101,-84.413272,US
LPG,GA,33.842699,-84.061184,US
LPG,GA,33.857618,-84.341682,US
LPG,GA,33.76567945257310,-84.53068327,US
LPG,GA,33.864748,-84.286938,US
LPG,GA,33.469164,-82.074659,US
LPG,FL,30.309943,-81.740677,US
LPG,FL,30.388098,-81.684997,US
LPG,FL,30.289022,-81.558776,US
LPG,FL,30.239682,-81.742219,US
LPG,FL,30.442762,-87.240542,US
LPG,FL,30.430868,-86.638392,US
LPG,FL,29.659612,-82.325314,US
LPG,FL,28.661493,-81.405843,US
LPG,FL,28.754746,-81.287746,US
LPG,FL,28.609298,-81.365676,US
LPG,FL,28.55433,-81.334677,US
LPG,FL,28.504136,-81.377038,US
LPG,FL,28.551981,-81.438959,US
LPG,FL,28.115297,-80.62201,US
LPG,FL,28.346861,-80.726852,US
LPG,FL,25.8784,-80.324703,US
LPG,FL,26.249825,-80.200424,US
LPG,FL,26.2186,-80.139242,US
LPG,FL,27.963881,-82.43922,US
LPG,FL,27.995738,-82.518845,US
LPG,FL,27.808369,-82.728703,US
LPG,FL,27.989719,-82.728906,US
LPG,FL,27.867681,-82.7871896,US
LPG,AL,33.562,-86.728521,US
LPG,AL,33.504955,-86.866486,US
LPG,AL,33.440542,-86.789845,US
LPG,AL,33.167636,-87.535354,US
LPG,AL,34.57716,-87.017605,US
LPG,AL,34.73549,-86.637551,US
LPG,AL,34.025938,-86.030555,US
LPG,AL,32.345882,-86.340492,US
LPG,AL,31.239505,-85.403495,US
LPG,AL,32.62192,-85.455132,US
LPG,TN,36.251407,-86.719961,US
LPG,TN,35.862106,-86.389596,US
LPG,TN,36.219753,-86.568904,US
LPG,TN,36.134991,-86.778633,US
LPG,TN,36.140596,-86.884048,US
LPG,TN,35.032674,-85.313368,US
LPG,TN,34.990254,-85.21915,US
LPG,TN,36.59288,-82.220955,US
LPG,TN,35.999905,-83.97261,US
LPG,TN,35.931011,-84.02858,US
LPG,TN,35.910423,-83.851997,US
LPG,TN,35.893982,-84.144295,US
LPG,TN,35.086247,-89.961313,US
LPG,TN,35.051569,-89.886731,US
LPG,TN,35.156709,-89.883324,US
LPG,TN,35.616308,-88.827415,US
LPG,MS,32.363752,-88.677422,US
LPG,MS,31.309046,-89.313422,US
LPG,KY,38.1814,-85.720367,US
LPG,KY,39.007025,-84.612321,US
LPG,OH,40.097302,-82.426417,US
LPG,OH,39.938742,-82.983508,US
LPG,OH,39.956715,-82.905265,US
LPG,OH,39.95794,-83.038652,US
LPG,OH,40.059485,-82.94039,US
LPG,OH,39.916487,-82.879865,US
LPG,OH,41.663124,-83.567233,US
LPG,OH,41.722938,-83.548952,US
LPG,OH,41.671071,-83.668157,US
LPG,OH,39.930268,-82.015608,US
LPG,OH,41.418151,-82.119724,US
LPG,OH,41.470108,-81.727211,US
LPG,OH,41.505866,-81.651327,US
LPG,OH,41.404337,-81.768575,US
LPG,OH,41.152247,-81.387525,US
LPG,OH,41.237132,-81.334295,US
LPG,OH,41.102004,-81.486049,US
LPG,OH,41.062586,-81.57787,US
LPG,OH,39.511958,-84.403688,US
LPG,OH,39.123386,-84.491222,US
LPG,OH,39.238577,-84.591462,US
LPG,OH,39.073461,-84.327457,US
LPG,OH,39.926878,-83.824835,US
LPG,OH,40.755423,-84.133445,US
LPG,IN,39.770494,-86.055094,US
LPG,IN,39.848997,-86.121599,US
LPG,IN,39.809333,-86.22093,US
LPG,IN,39.84147,-86.017649,US
LPG,IN,39.707455,-86.148264,US
LPG,IN,41.488621,-87.470114,US
LPG,IN,41.671669,-86.296555,US
LPG,IN,41.078751,-85.127096,US
LPG,IN,38.294297,-85.754386,US
LPG,IN,38.264522,-86.004718,US
LPG,IN,39.83365,-84.8217,US
LPG,IN,39.47424,-87.357,US
LPG,MI,42.455292,-83.278765,US
LPG,MI,42.52831,-82.915655,US
LPG,MI,42.477544,-82.982165,US
LPG,MI,42.234259,-83.737314,US
LPG,MI,41.945195,-83.403622,US
LPG,MI,42.434284,-83.023111,US
LPG,MI,43.006557,-83.653593,US
LPG,MI,42.994123,-83.728915,US
LPG,MI,43.458534,-83.974541,US
LPG,MI,42.769127,-84.543465,US
LPG,MI,42.683876,-84.549126,US
LPG,MI,42.281637,-85.572424,US
LPG,MI,42.09029997125780,-86.43595863,US
LPG,MI,43.233274,-86.15515,US
LPG,MI,43.026211,-85.633492,US
LPG,MI,42.9133,-85.573181,US
LPG,MI,42.915035,-85.704193,US
LPG,WI,43.08899,-87.9039,US
LPG,WI,43.043536,-87.938324,US
LPG,WI,42.691453,-88.999215,US
LPG,WI,43.054595,-89.502097,US
LPG,WI,43.853849,-91.247163,US
LPG,WI,44.929573,-89.613274,US
LPG,WI,44.821107,-91.475037,US
LPG,WI,44.015715,-88.552507,US
LPG,MN,44.955788,-93.137634,US
LPG,MN,45.009006,-93.02441,US
LPG,MN,45.149783,-93.23668,US
LPG,MN,44.030825,-92.48439,US
LPG,MN,45.574016,-94.144245,US
LPG,MN,45.566092,-94.142634,US
LPG,SD,44.084749,-103.255668,US
LPG,MT,45.783615,-108.572077,US
LPG,MT,46.598583,-112.023667,US
LPG,MT,45.688156,-111.046806,US
LPG,IL,42.02364882070920,-87.92126836,US
LPG,IL,42.041376,-87.703147,US
LPG,IL,41.600255,-87.688178,US
LPG,IL,41.720593,-87.737454,US
LPG,IL,41.911872,-87.746203,US
LPG,IL,41.958921,-87.74721,US
LPG,IL,41.766351,-87.583615,US
LPG,IL,41.850832,-87.750927,US
LPG,IL,40.491139,-88.994306,US
LPG,IL,40.116631,-88.23472,US
LPG,IL,39.806744,-89.685933,US
LPG,MO,38.799838,-90.315377,US
LPG,MO,38.777908,-90.347558,US
LPG,MO,38.619434,-90.266613,US
LPG,MO,37.288958,-89.555506,US
LPG,MO,39.100229,-94.410752,US
LPG,MO,38.966223,-92.349019,US
LPG,MO,37.229904,-93.261109,US
LPG,KS,38.988019,-94.668054,US
LPG,KS,38.997337,-95.689621,US
LPG,KS,37.649657,-97.275034,US
LPG,NE,41.212537,-96.047094,US
LPG,NE,41.285855,-96.051335,US
LPG,NE,40.90402,-98.340395,US
LPG,LA,30.017814,-90.155126,US
LPG,LA,29.920249,-90.042738,US
LPG,LA,30.006852,-90.243176,US
LPG,LA,29.967617,-90.046877,US
LPG,LA,29.96311,-90.092587,US
LPG,LA,30.010121,-90.017176,US
LPG,LA,30.284678,-89.751435,US
LPG,LA,30.172869,-92.069393,US
LPG,LA,30.224182,-93.180004,US
LPG,LA,30.472995,-91.110941,US
LPG,LA,30.462576,-91.038888,US
LPG,LA,32.455797,-93.775523,US
LPG,AR,34.7592786,-92.2632375,US
LPG,AR,34.831727,-92.180558,US
LPG,AR,34.669848,-92.340035,US
LPG,OK,35.202983,-97.431548,US
LPG,OK,35.435812,-97.390557,US
LPG,OK,35.510859,-97.591798,US
LPG,OK,35.553439,-97.63109,US
LPG,OK,35.609805,-97.526721,US
LPG,OK,35.404533,-97.495571,US
LPG,OK,36.148825,-95.886746,US
LPG,OK,36.159247,-95.986658,US
LPG,OK,36.074887,-95.975331,US
LPG,OK,36.089288,-95.861207,US
LPG,TX,32.746089,-96.990371,US
LPG,TX,33.05020425693680,-97.01037903,US
LPG,TX,33.013038,-96.653415,US
LPG,TX,32.581777,-95.865982,US
LPG,TX,32.351483,-96.634258,US
LPG,TX,32.121118,-96.4657355,US
LPG,TX,32.856957,-96.88043,US
LPG,TX,32.793288,-96.724451,US
LPG,TX,32.706231,-96.875512,US
LPG,TX,33.16491041339680,-95.0120417,US
LPG,TX,33.16374,-95.2183,US
LPG,TX,32.998939,-94.719002,US
LPG,TX,31.30506,-95.458688,US
LPG,TX,31.818815,-94.199453,US
LPG,TX,32.736576,-97.146715,US
LPG,TX,32.583037,-97.15356,US
LPG,TX,32.740429,-97.245579,US
LPG,TX,32.708106,-97.321323,US
LPG,TX,32.79679,-97.399138,US
LPG,TX,33.196607,-97.134351,US
LPG,TX,33.551185,-97.835833,US
LPG,TX,33.087743,-97.295963,US
LPG,TX,33.79977,-97.731178,US
LPG,TX,33.920282,-98.497836,US
LPG,TX,33.882771,-98.532658,US
